Finding Title,Finding Description & Remediation,state,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
python.django.security.audit.xss.var-in-script-tag.var-in-script-tag,"Detected a template variable used in a script tag. Although template variables are HTML escaped, HTML escaping does not always prevent cross-site scripting (XSS) attacks when used directly in JavaScript. If you need this data on the rendered page, consider placing it in the HTML portion (outside of a script tag). Alternatively, use a JavaScript-specific encoder, such as the one available in OWASP ESAPI. For Django, you may also consider using the 'json_script' template tag and retrieving the data in your script by using the element ID (e.g., `document.getElementById`).",unresolved,2023-07-28T10:50:40.949619Z,high,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/index.html', 'line': 16, 'column': 45, 'end_line': 16, 'end_column': 60}"
java.lang.security.audit.unsafe-reflection.unsafe-reflection,"If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers. This attack vector may allow the attacker to bypass authentication or access control checks or otherwise cause the application to behave in an unexpected manner.",unresolved,2023-07-28T10:50:40.949616Z,medium,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'cli/src/main/java/com/box/l10n/mojito/cli/command/checks/AbstractCliChecker.java', 'line': 16, 'column': 24, 'end_line': 16, 'end_column': 48}"
java.lang.security.audit.unsafe-reflection.unsafe-reflection,"If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers. This attack vector may allow the attacker to bypass authentication or access control checks or otherwise cause the application to behave in an unexpected manner.",unresolved,2023-07-28T10:50:40.949612Z,medium,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/java/com/box/l10n/mojito/service/assetintegritychecker/integritychecker/IntegrityCheckerFactory.java', 'line': 84, 'column': 24, 'end_line': 84, 'end_column': 48}"
java.lang.security.audit.unsafe-reflection.unsafe-reflection,"If an attacker can supply values that the application then uses to determine which class to instantiate or which method to invoke, the potential exists for the attacker to create control flow paths through the application that were not intended by the application developers. This attack vector may allow the attacker to bypass authentication or access control checks or otherwise cause the application to behave in an unexpected manner.",unresolved,2023-07-28T10:50:40.949610Z,medium,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/java/com/box/l10n/mojito/service/drop/exporter/DropExporterService.java', 'line': 87, 'column': 24, 'end_line': 87, 'end_column': 48}"
java.lang.security.audit.unvalidated-redirect.unvalidated-redirect,Application redirects to a destination URL specified by a user-supplied parameter that is not validated. This could direct users to malicious locations. Consider using an allowlist to validate URLs.,unresolved,2023-07-28T10:50:40.949607Z,medium,medium,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/java/com/box/l10n/mojito/rest/cli/CliWS.java', 'line': 52, 'column': 3, 'end_line': 58, 'end_column': 4}"
java.spring.security.unrestricted-request-mapping.unrestricted-request-mapping,"Detected a method annotated with 'RequestMapping' that does not specify the HTTP method. CSRF protections are not enabled for GET, HEAD, TRACE, or OPTIONS, and by default all HTTP methods are allowed when the HTTP method is not explicitly specified. This means that a method that performs state changes could be vulnerable to CSRF attacks. To mitigate, add the 'method' field and specify the HTTP method (such as 'RequestMethod.POST').",unresolved,2023-07-28T10:50:40.949604Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/java/com/box/l10n/mojito/react/ReactAppController.java', 'line': 58, 'column': 4, 'end_line': 58, 'end_column': 18}"
javascript.browser.open-redirect-pathname.open-redirect-pathname,The application builds a URL using user-controlled input which can lead to an open redirect vulnerability. An attacker can manipulate the URL and redirect users to an arbitrary domain. Open redirect vulnerabilities can lead to issues such as Cross-site scripting (XSS) or redirecting to a malicious domain for activities such as phishing to capture users' credentials. To prevent this vulnerability perform strict input validation of the domain against an allowlist of approved domains. Notify a user in your application that they are leaving the website. Display a domain where they are redirected to the user. A user can then either accept or deny the redirect to an untrusted site.,unresolved,2023-07-28T10:50:40.949601Z,medium,medium,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/public/js/app.js', 'line': 152, 'column': 40, 'end_line': 152, 'end_column': 88}"
javascript.express.security.audit.xss.ejs.var-in-script-src.var-in-script-src,"Detected a template variable used as the 'src' in a script tag. Although template variables are HTML escaped, HTML escaping does not always prevent malicious URLs from being injected and could results in a cross-site scripting (XSS) vulnerability. Prefer not to dynamically generate the 'src' attribute and use static URLs instead. If you must do this, carefully check URLs against an allowlist and be sure to URL-encode the result.",unresolved,2023-07-28T10:50:40.949599Z,medium,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/index.html', 'line': 15, 'column': 60, 'end_line': 15, 'end_column': 96}"
javascript.express.security.audit.xss.ejs.var-in-script-src.var-in-script-src,"Detected a template variable used as the 'src' in a script tag. Although template variables are HTML escaped, HTML escaping does not always prevent malicious URLs from being injected and could results in a cross-site scripting (XSS) vulnerability. Prefer not to dynamically generate the 'src' attribute and use static URLs instead. If you must do this, carefully check URLs against an allowlist and be sure to URL-encode the result.",unresolved,2023-07-28T10:50:40.949596Z,medium,low,ignored,2024-02-24 16:24:06.574838+00:00,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/index.html', 'line': 16, 'column': 60, 'end_line': 16, 'end_column': 96}"
javascript.express.security.audit.xss.mustache.explicit-unescape.template-explicit-unescape,"Detected an explicit unescape in a Mustache template, using triple braces '{{{...}}}' or ampersand '&'. If external data can reach these locations, your application is exposed to a cross-site scripting (XSS) vulnerability. If you must do this, ensure no external data can reach this location.",unresolved,2023-07-28T10:50:40.949593Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/index.html', 'line': 8, 'column': 26, 'end_line': 8, 'end_column': 41}"
javascript.express.security.audit.xss.mustache.var-in-href.var-in-href,"Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. If using a relative URL, start with a literal forward slash and concatenate the URL, like this: href='/{{link}}'. You may also consider setting the Content Security Policy (CSP) header.",unresolved,2023-07-28T10:50:40.949590Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/email/sla/openIncident.html', 'line': 29, 'column': 48, 'end_line': 29, 'end_column': 99}"
python.django.security.audit.xss.template-href-var.template-href-var,Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. Use the 'url' template tag to safely generate a URL. You may also consider setting the Content Security Policy (CSP) header.,unresolved,2023-07-28T10:50:40.949588Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/email/sla/openIncident.html', 'line': 29, 'column': 51, 'end_line': 29, 'end_column': 71}"
python.flask.security.xss.audit.template-href-var.template-href-var,Detected a template variable used in an anchor tag with the 'href' attribute. This allows a malicious actor to input the 'javascript:' URI and is subject to cross- site scripting (XSS) attacks. Use 'url_for()' to safely generate a URL. You may also consider setting the Content Security Policy (CSP) header.,unresolved,2023-07-28T10:50:40.949585Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'webapp/src/main/resources/templates/email/sla/openIncident.html', 'line': 29, 'column': 51, 'end_line': 29, 'end_column': 71}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'db' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,unresolved,2023-07-28T10:50:40.949581Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'docker/docker-compose.yml', 'line': 3, 'column': 3, 'end_line': 3, 'end_column': 5}"
yaml.docker-compose.security.writable-filesystem-service.writable-filesystem-service,"Service 'db' is running with a writable root filesystem. This may allow malicious applications to download and run additional payloads, or modify container files. If an application inside a container has to save something temporarily consider using a tmpfs. Add 'read_only: true' to this service to prevent this.",unresolved,2023-07-28T10:50:40.949578Z,medium,low,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'docker/docker-compose.yml', 'line': 3, 'column': 3, 'end_line': 3, 'end_column': 5}"
java.lang.security.audit.xml-custom-entityresolver.xml-custom-entityresolver,"The application is using an XML parser that has not been safely configured. This might lead to XML External Entity (XXE) vulnerabilities when parsing user-controlled input. An attacker can include document type definitions (DTDs) which can interact with internal or external hosts. XXE can lead to other vulnerabilities, such as Local File Inclusion (LFI), Remote Code Execution (RCE), and Server-side request forgery (SSRF), depending on the application configuration. An attacker can also use DTDs to expand recursively, leading to a Denial-of-Service (DoS) attack, also known as a Billion Laughs Attack. By setting a custom `EntityResolver` for all previous security configurations for are bypassed. It is your responsibility to handle security in the `EntityResolver` implementation instead. For more information, see: [Java XXE prevention](https://semgrep.dev/docs/cheat-sheets/java-xxe/)",unresolved,2023-07-28T10:50:40.949570Z,low,medium,untriaged,,,,"{'name': 'mojito', 'url': 'https://github.com/nnayar-r2c/mojito'}","{'file_path': 'common/src/main/java/com/box/l10n/mojito/okapi/filters/XMLFilter.java', 'line': 101, 'column': 5, 'end_line': 101, 'end_column': 63}"
