Finding Title,Finding Description & Remediation,state,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-08T21:45:56.911502Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'frontend/src/app/login/login.component.html', 'line': 27, 'column': 31, 'end_line': 28, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-08T21:45:56.911498Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'frontend/src/app/register/register.component.html', 'line': 25, 'column': 17, 'end_line': 25, 'end_column': 47}"
generic.secrets.gitleaks.jwt.jwt,"A gitleaks jwt was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-08T21:45:56.911494Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'frontend/src/app/app.guard.spec.ts', 'line': 40, 'column': 36, 'end_line': 40, 'end_column': 192}"
generic.secrets.gitleaks.jwt.jwt,"A gitleaks jwt was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-08T21:45:56.911484Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'frontend/src/app/last-login-ip/last-login-ip.component.spec.ts', 'line': 50, 'column': 36, 'end_line': 50, 'end_column': 164}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",unresolved,2024-01-03T20:17:07.328281Z,high,high,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/dbSchemaChallenge_1.ts', 'line': 17, 'column': 30, 'end_line': 17, 'end_column': 164}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554650+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 107, 'column': 53, 'end_line': 107, 'end_column': 68}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554518+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/fileServer.ts', 'line': 33, 'column': 41, 'end_line': 33, 'end_column': 45}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",unresolved,2023-11-20T21:45:56.558249Z,medium,high,untriaged,,,2023-11-20 21:45:56.554535+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 104, 'column': 32, 'end_line': 104, 'end_column': 73}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",unresolved,2023-11-20T21:45:56.558249Z,medium,high,untriaged,,,2023-11-20 21:45:56.554422+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 108, 'column': 39, 'end_line': 108, 'end_column': 135}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",unresolved,2023-11-20T21:45:56.558249Z,medium,high,untriaged,,,2023-11-20 21:45:56.554584+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 123, 'column': 28, 'end_line': 123, 'end_column': 73}"
javascript.express.regexp-redos.regexp-redos,"Detected `req` argument enters calls to `RegExp`. This could lead to a Regular Expression Denial of Service (ReDoS) through catastrophic backtracking. If the input is attacker controllable, this vulnerability can lead to systems being non-responsive or may crash due to ReDoS. Where possible avoid calls to `RegExp` with user input, if required ensure user input is escaped or validated. ",unresolved,2023-11-20T21:45:56.558249Z,medium,high,untriaged,,,2023-11-20 21:45:56.554568+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 125, 'column': 35, 'end_line': 125, 'end_column': 83}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",unresolved,2023-11-20T21:45:56.558249Z,medium,medium,untriaged,,,2023-11-20 21:45:56.554601+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 241, 'column': 3, 'end_line': 241, 'end_column': 76}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",unresolved,2023-11-20T21:45:56.558249Z,medium,medium,untriaged,,,2023-11-20 21:45:56.554617+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 246, 'column': 3, 'end_line': 246, 'end_column': 115}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",unresolved,2023-11-20T21:45:56.558249Z,medium,medium,untriaged,,,2023-11-20 21:45:56.554633+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 250, 'column': 3, 'end_line': 250, 'end_column': 103}"
javascript.express.security.audit.express-path-join-resolve-traversal.express-path-join-resolve-traversal,"Possible writing outside of the destination, make sure that the target path is nested in the intended destination",unresolved,2023-11-20T21:45:56.558249Z,medium,medium,untriaged,,,2023-11-20 21:45:56.554551+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/fileServer.ts', 'line': 33, 'column': 41, 'end_line': 33, 'end_column': 45}"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,"RegExp() called with a `req` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554469+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 104, 'column': 21, 'end_line': 104, 'end_column': 76}"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,"RegExp() called with a `req` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554485+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 123, 'column': 17, 'end_line': 123, 'end_column': 76}"
javascript.lang.security.audit.detect-non-literal-regexp.detect-non-literal-regexp,"RegExp() called with a `req` function argument, this might allow an attacker to cause a Regular Expression Denial-of-Service (ReDoS) within your application as RegExP blocks the main thread. For this reason, it is recommended to use hardcoded regexes instead. If your regex is run on user-controlled input, consider performing input validation or use a regex checking/sanitization library such as https://www.npmjs.com/package/recheck to verify that the regex does not appear vulnerable to ReDoS.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554502+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 125, 'column': 24, 'end_line': 125, 'end_column': 86}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",unresolved,2023-11-20T21:45:56.558249Z,medium,low,untriaged,,,2023-11-20 21:45:56.554452+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 33, 'column': 84, 'end_line': 33, 'end_column': 88}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883920Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/dataExport.ts', 'line': 61, 'column': 22, 'end_line': 61, 'end_column': 45}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883914Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/likeProductReviews.ts', 'line': 18, 'column': 24, 'end_line': 18, 'end_column': 35}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883909Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/likeProductReviews.ts', 'line': 25, 'column': 13, 'end_line': 25, 'end_column': 24}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883903Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/likeProductReviews.ts', 'line': 31, 'column': 36, 'end_line': 31, 'end_column': 47}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883897Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/likeProductReviews.ts', 'line': 42, 'column': 21, 'end_line': 42, 'end_column': 32}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883892Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/showProductReviews.ts', 'line': 34, 'column': 21, 'end_line': 34, 'end_column': 56}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883885Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/trackOrder.ts', 'line': 18, 'column': 20, 'end_line': 18, 'end_column': 58}"
javascript.express.mongodb.express-mongo-nosqli.express-mongo-nosqli,Detected a `../data/mongodb` statement that comes from a `req` argument. This could lead to NoSQL injection if the variable is user-controlled and is not properly sanitized. Be sure to properly sanitize the data if you absolutely must pass request data into a mongo query.,unresolved,2023-10-25T21:37:17.883871Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/updateProductReviews.ts', 'line': 18, 'column': 7, 'end_line': 18, 'end_column': 27}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",fixed,2023-10-13T21:37:33.513136Z,medium,medium,untriaged,,,2023-11-20 21:45:56.676194+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 241, 'column': 3, 'end_line': 241, 'end_column': 76}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",fixed,2023-10-13T21:37:33.513136Z,medium,medium,untriaged,,,2023-11-20 21:45:56.676219+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 246, 'column': 3, 'end_line': 246, 'end_column': 115}"
javascript.express.security.audit.express-check-directory-listing.express-check-directory-listing,"Directory listing/indexing is enabled, which may lead to disclosure of sensitive directories and files. It is recommended to disable directory listing unless it is a public resource. If you need directory listing, ensure that sensitive files are inaccessible when querying the resource.",fixed,2023-10-13T21:37:33.513136Z,medium,medium,untriaged,,,2023-11-20 21:45:56.676238+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'server.ts', 'line': 250, 'column': 3, 'end_line': 250, 'end_column': 103}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",fixed,2023-10-13T21:37:33.513136Z,medium,low,untriaged,,,2023-11-20 21:45:56.676162+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/fileServer.ts', 'line': 33, 'column': 41, 'end_line': 33, 'end_column': 45}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",fixed,2023-10-13T21:37:33.513136Z,medium,low,untriaged,,,2023-11-20 21:45:56.676269+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 33, 'column': 84, 'end_line': 33, 'end_column': 88}"
javascript.lang.security.audit.path-traversal.path-join-resolve-traversal.path-join-resolve-traversal,"Detected possible user input going into a `path.join` or `path.resolve` function. This could possibly lead to a path traversal vulnerability,  where the attacker can access arbitrary files stored in the file system. Instead, be sure to sanitize or validate user input first.",fixed,2023-10-13T21:37:33.513136Z,medium,low,untriaged,,,2023-11-20 21:45:56.676253+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/vulnCodeSnippet.ts', 'line': 107, 'column': 53, 'end_line': 107, 'end_column': 68}"
generic.secrets.security.detected-generic-secret.detected-generic-secret,Generic Secret detected,unresolved,2023-10-09T21:42:24.447832Z,high,low,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/users.yml', 'line': 150, 'column': 7, 'end_line': 150, 'end_column': 47}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",unresolved,2023-10-04T19:48:59.787238Z,high,high,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/dbSchemaChallenge_1.ts', 'line': 29, 'column': 28, 'end_line': 29, 'end_column': 162}"
javascript.sequelize.security.audit.sequelize-injection-express.express-sequelize-injection,"Detected a sequelize statement that is tainted by user-input. This could lead to SQL injection if the variable is user-controlled and is not properly sanitized. In order to prevent SQL injection, it is recommended to use parameterized queries or prepared statements.",unresolved,2023-10-04T19:44:52.410515Z,high,high,untriaged,,,,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'data/static/codefixes/dbSchemaChallenge_1.ts', 'line': 5, 'column': 28, 'end_line': 5, 'end_column': 175}"
javascript.express.security.audit.express-res-sendfile.express-res-sendfile,"The application processes user-input, this is passed to res.sendFile which can allow an attacker to arbitrarily read files on the system through path traversal. It is recommended to perform input validation in addition to canonicalizing the path. This allows you to validate the path against the intended directory it should be accessing.",unresolved,2023-09-30T21:53:29.996696Z,medium,medium,untriaged,,,2023-09-30 21:53:29.994438+00:00,"{'name': 'Semgrep-Demo/js-app', 'url': 'https://github.com/Semgrep-Demo/js-app'}","{'file_path': 'routes/fileServer.ts', 'line': 33, 'column': 20, 'end_line': 33, 'end_column': 46}"
