Finding Title,Finding Description & Remediation,state,First Seen,severity,confidence,triage_state,triaged_at,triage_comment,state_updated_at,repository,location
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048043Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.d/stackhawk-custom-spider-curl.yml', 'line': 20, 'column': 11, 'end_line': 21, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048039Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.d/stackhawk-custom-spider-newman.yml', 'line': 20, 'column': 11, 'end_line': 21, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048036Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.d/stackhawk-jsv-form-cookie.yml', 'line': 22, 'column': 11, 'end_line': 23, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048033Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.d/stackhawk-jsv-json-token.yml', 'line': 19, 'column': 11, 'end_line': 20, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048029Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.d/stackhawk-openapi.yml', 'line': 17, 'column': 11, 'end_line': 18, 'end_column': 1}"
generic.secrets.gitleaks.hashicorp-tf-password.hashicorp-tf-password,"A gitleaks hashicorp-tf-password was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048025Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'stackhawk.yml', 'line': 20, 'column': 11, 'end_line': 21, 'end_column': 1}"
generic.secrets.gitleaks.private-key.private-key,"A gitleaks private-key was detected which attempts to identify hard-coded credentials. It is not recommended to store credentials in source-code, as this risks secrets being leaked and used by either an internal or external malicious adversary. It is recommended to use environment variables to securely provide credentials or retrieve credentials from a secure vault or HSM (Hardware Security Module).",unresolved,2024-01-09T03:58:32.048016Z,low,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/keyStore.pem', 'line': 5, 'column': 1, 'end_line': 32, 'end_column': 25}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2024-01-03T03:58:24.758331Z,medium,medium,untriaged,,,2024-01-10 03:58:39.474782+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/general.html', 'line': 30, 'column': 13, 'end_line': 32, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2024-01-03T03:58:24.758328Z,medium,medium,untriaged,,,2024-01-10 03:58:39.474798+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login-form-multi.html', 'line': 15, 'column': 13, 'end_line': 33, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2024-01-03T03:58:24.758325Z,medium,medium,untriaged,,,2024-01-10 03:58:39.474830+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login.html', 'line': 15, 'column': 13, 'end_line': 28, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2024-01-03T03:58:24.758321Z,medium,medium,untriaged,,,2024-01-10 03:58:39.474814+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2024-01-03T03:58:24.758311Z,medium,medium,untriaged,,,2024-01-10 03:58:39.474744+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/user-search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-12-09T03:58:40.369343Z,medium,medium,untriaged,,,2024-01-03 03:58:24.858627+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/general.html', 'line': 30, 'column': 13, 'end_line': 32, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-12-09T03:58:40.369340Z,medium,medium,untriaged,,,2024-01-03 03:58:24.858539+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login-form-multi.html', 'line': 15, 'column': 13, 'end_line': 33, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-12-09T03:58:40.369336Z,medium,medium,untriaged,,,2024-01-03 03:58:24.858598+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login.html', 'line': 15, 'column': 13, 'end_line': 28, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-12-09T03:58:40.369331Z,medium,medium,untriaged,,,2024-01-03 03:58:24.858568+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-12-09T03:58:40.369321Z,medium,medium,untriaged,,,2024-01-03 03:58:24.858477+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/user-search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
java.spring.security.injection.tainted-sql-string.tainted-sql-string,"User data flows into this manually-constructed SQL string. User data can be safely inserted into SQL strings using prepared statements or an object-relational mapper (ORM). Manually-constructed SQL strings is a possible indicator of SQL injection, which could let an attacker steal or manipulate data from the database. Instead, use prepared statements (`connection.PreparedStatement`) or a safe library.",fixed,2023-11-21T03:58:28.774572Z,high,medium,untriaged,,,2024-01-17 03:58:29.861964+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/service/UserSearchService.java', 'line': 30, 'column': 28, 'end_line': 31, 'end_column': 50}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-11-11T03:57:40.188042Z,medium,medium,untriaged,,,2023-12-09 03:58:40.475988+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/general.html', 'line': 30, 'column': 13, 'end_line': 32, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-11-11T03:57:40.188039Z,medium,medium,untriaged,,,2023-12-09 03:58:40.475972+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login-form-multi.html', 'line': 15, 'column': 13, 'end_line': 33, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-11-11T03:57:40.188035Z,medium,medium,untriaged,,,2023-12-09 03:58:40.475927+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/login.html', 'line': 15, 'column': 13, 'end_line': 28, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-11-11T03:57:40.188031Z,medium,medium,untriaged,,,2023-12-09 03:58:40.476004+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
python.django.security.django-no-csrf-token.django-no-csrf-token,Manually-created forms in django templates should specify a csrf_token to prevent CSRF attacks,fixed,2023-11-11T03:57:40.188020Z,medium,medium,untriaged,,,2023-12-09 03:58:40.475956+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/templates/user-search.html', 'line': 14, 'column': 13, 'end_line': 20, 'end_column': 20}"
yaml.github-actions.security.third-party-action-not-pinned-to-commit-sha.third-party-action-not-pinned-to-commit-sha,"An action sourced from a third-party repository on GitHub is not pinned to a full length commit SHA. Pinning an action to a full length commit SHA is currently the only way to use an action as an immutable release. Pinning to a particular SHA helps mitigate the risk of a bad actor adding a backdoor to the action's repository, as they would need to generate a SHA-1 collision for a valid Git object payload.",unresolved,2023-10-21T03:57:33.579929Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': '.github/workflows/hawkscan.yml', 'line': 23, 'column': 9, 'end_line': 23, 'end_column': 45}"
java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly,A cookie was detected without setting the 'HttpOnly' flag. The 'HttpOnly' flag for cookies instructs the browser to forbid client-side scripts from reading the cookie. Set the 'HttpOnly' flag by calling 'cookie.setHttpOnly(true);',unresolved,2023-09-29T03:57:29.080937Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/controller/LoginController.java', 'line': 57, 'column': 9, 'end_line': 57, 'end_column': 60}"
java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite,"The application does not appear to verify inbound requests which can lead to a Cross-site request forgery (CSRF) vulnerability. If the application uses cookie-based authentication, an attacker can trick users into sending authenticated HTTP requests without their knowledge from any arbitrary domain they visit. To prevent this vulnerability start by identifying if the framework or library leveraged has built-in features or offers plugins for CSRF protection. CSRF tokens should be unique and securely random. The `Synchronizer Token` or `Double Submit Cookie` patterns with defense-in-depth mechanisms such as the `sameSite` cookie flag can help prevent CSRF. For more information, see: [Cross-site request forgery prevention](https://cheatsheetseries.owasp.org/cheatsheets/Cross-Site_Request_Forgery_Prevention_Cheat_Sheet.html)",unresolved,2023-09-29T03:57:29.080934Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/controller/LoginController.java', 'line': 57, 'column': 9, 'end_line': 57, 'end_column': 60}"
java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag,"A cookie was detected without setting the 'secure' flag. The 'secure' flag for cookies prevents the client from transmitting the cookie over insecure channels such as HTTP. Set the 'secure' flag by calling 'new Cookie(""XLOGINID"", cookieCode).setSecure(true);'",unresolved,2023-09-29T03:57:29.080926Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/controller/LoginController.java', 'line': 57, 'column': 9, 'end_line': 57, 'end_column': 60}"
semgrep_demo.crlf-injection-logs-deepsemgrep-javaorg-copy,"When data from an untrusted source is put into a logger and not neutralized correctly, an attacker could forge log entries or include malicious content. Please use the Jsoup.clean() function to sanitize data.",unresolved,2023-09-28T03:57:22.621819Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/api/jwt/JwtLog4jController.java', 'line': 24, 'column': 13, 'end_line': 24, 'end_column': 63}"
java.spring.security.injection.tainted-sql-string.tainted-sql-string,"User data flows into this manually-constructed SQL string. User data can be safely inserted into SQL strings using prepared statements or an object-relational mapper (ORM). Manually-constructed SQL strings is a possible indicator of SQL injection, which could let an attacker steal or manipulate data from the database. Instead, use prepared statements (`connection.PreparedStatement`) or a safe library.",fixed,2023-09-12T03:57:27.706434Z,high,medium,untriaged,,,2023-09-30 03:57:52.537678+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/service/UserSearchService.java', 'line': 30, 'column': 28, 'end_line': 31, 'end_column': 50}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'db' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,unresolved,2023-09-06T03:57:46.908780Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'docker-compose.yml', 'line': 3, 'column': 3, 'end_line': 3, 'end_column': 5}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'javavulny' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,unresolved,2023-09-06T03:57:46.908771Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'docker-compose.yml', 'line': 12, 'column': 3, 'end_line': 12, 'end_column': 12}"
java.servlets.security.crlf-injection-logs-deepsemgrep.crlf-injection-logs-deepsemgrep,"When data from an untrusted source is put into a logger and not neutralized correctly, an attacker could forge log entries or include malicious content.",unresolved,2023-08-26T03:57:29.570554Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/api/jwt/JwtLog4jController.java', 'line': 24, 'column': 13, 'end_line': 24, 'end_column': 63}"
java.jsch.jsch-hardcoded-secret.jsch-hardcoded-secret,"A secret is hard-coded in the application. Secrets stored in source code, such as credentials, identifiers, and other types of sensitive data, can be leaked and used by internal or external malicious actors. Use environment variables to securely provide credentials and other secrets or retrieve them from a secure vault or Hardware Security Module (HSM).",unresolved,2023-08-24T09:01:40.169473Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/api/vuln1.java', 'line': 19, 'column': 9, 'end_line': 19, 'end_column': 37}"
java.jsch.jsch-hardcoded-secret.jsch-hardcoded-secret,"A secret is hard-coded in the application. Secrets stored in source code, such as credentials, identifiers, and other types of sensitive data, can be leaked and used by internal or external malicious actors. Use environment variables to securely provide credentials and other secrets or retrieve them from a secure vault or Hardware Security Module (HSM).",unresolved,2023-08-24T09:01:40.169462Z,medium,high,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/api/vuln1.java', 'line': 23, 'column': 9, 'end_line': 23, 'end_column': 38}"
generic.secrets.security.detected-generic-secret.detected-generic-secret,Generic Secret detected,fixed,2023-08-24T03:57:54.338266Z,high,low,untriaged,,,2023-10-10 03:58:00.276440+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/api/jwt/JwtTokenProvider.java', 'line': 21, 'column': 50, 'end_line': 21, 'end_column': 88}"
generic.secrets.security.detected-private-key.detected-private-key,"Private Key detected. This is a sensitive credential and should not be hardcoded here. Instead, store this in a separate, private file.",unresolved,2023-08-24T03:57:54.338263Z,high,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/keyStore.pem', 'line': 5, 'column': 1, 'end_line': 6, 'end_column': 59}"
java.spring.security.audit.spring-actuator-fully-enabled.spring-actuator-fully-enabled,"Spring Boot Actuator is fully enabled. This exposes sensitive endpoints such as /actuator/env, /actuator/logfile, /actuator/heapdump and others. Unless you have Spring Security enabled or another means to protect these endpoints, this functionality is available without authentication, causing a significant security risk.",unresolved,2023-08-24T03:57:54.338256Z,high,medium,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/resources/application-postgresql.properties', 'line': 36, 'column': 1, 'end_line': 36, 'end_column': 44}"
java.spring.security.audit.spring-csrf-disabled.spring-csrf-disabled,CSRF protection is disabled for this configuration. This is a security risk.,unresolved,2023-08-24T03:57:54.338252Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/MultiHttpSecurityConfig.java', 'line': 47, 'column': 13, 'end_line': 50, 'end_column': 42}"
java.spring.security.audit.spring-csrf-disabled.spring-csrf-disabled,CSRF protection is disabled for this configuration. This is a security risk.,unresolved,2023-08-24T03:57:54.338247Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/MultiHttpSecurityConfig.java', 'line': 88, 'column': 13, 'end_line': 91, 'end_column': 38}"
java.spring.security.audit.spring-csrf-disabled.spring-csrf-disabled,CSRF protection is disabled for this configuration. This is a security risk.,unresolved,2023-08-24T03:57:54.338244Z,medium,low,untriaged,,,,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'src/main/java/hawk/MultiHttpSecurityConfig.java', 'line': 110, 'column': 13, 'end_line': 112, 'end_column': 38}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'db' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,fixed,2023-08-24T03:57:54.338240Z,medium,low,untriaged,,,2023-09-06 03:57:47.181813+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'docker-compose.yml', 'line': 3, 'column': 3, 'end_line': 3, 'end_column': 5}"
yaml.docker-compose.security.no-new-privileges.no-new-privileges,Service 'javavulny' allows for privilege escalation via setuid or setgid binaries. Add 'no-new-privileges:true' in 'security_opt' to prevent this.,fixed,2023-08-24T03:57:54.338236Z,medium,low,untriaged,,,2023-09-06 03:57:47.181780+00:00,"{'name': 'Semgrep-Demo/pro-engine-demo', 'url': 'https://github.com/Semgrep-Demo/pro-engine-demo'}","{'file_path': 'docker-compose.yml', 'line': 12, 'column': 3, 'end_line': 12, 'end_column': 12}"
